coverage_id,record_scope,relative_path,extension,size_bytes,sha256,inventory_and_preservation,container_or_manifest_integrity,format_processing,content_specific_check,traceability_check,epistemic_classification_check,visual_review_check,code_reproduction_check,negative_or_limitation_notes,applicable_checks_complete,coverage_state
COV-01367,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Conservative_TwoBand_Profiles_v18_2026-07-31.csv,.csv,190118,00c3c6690b3a3bb141940b11c60a983e9e92ee3f2db05048db59e8b2d0dc72ab,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01368,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Conservative_TwoBand_v18_2026-07-31.csv,.csv,1274,6489eb93218c5a38cea1b9e01c26fe7bf021af5cde5b0ff08faf0c86b317b4d5,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01369,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Conteo_Canales_Cuanticos_v41_2026-08-01.csv,.csv,1739,84ab696643c0a4e428681ae193465eac7af27c616922d47d6ca49bb52a9d1853,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01370,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Conteo_Modos_v46_2026-08-01.csv,.csv,647,6c44ac81827a90d5e867ffd79031b6ee05f8b311f2ebe5bda3b02428a83bf0ea,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01371,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Curva_Fractal_3D_Escalamiento_v38_2026-08-01.csv,.csv,553,afab7a392fda43213893fc66308aa7e133a64f6d2561e8aa39a915c43329fc0c,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01372,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Descomposicion_1_3_5_Checks_v45_2026-08-01.csv,.csv,69983,e9075ee741efe7c509cb6370417bdd639fede46a9649dd669733bc060a38647b,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01373,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Descomposicion_Polar_Checks_v45_2026-08-01.csv,.csv,21307,f808c5ce857f0a2e90537e49ce12ab57af790e2c9dcfc086fbcb43ddbd575611,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01374,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_DoubleWell_Bulk_Degeneracy_v56_2026-08-01.csv,.csv,661,a1ece3fd3a4c173456bb2fb2e09ade7e4a2514eacfd4c141fe6a7e477b08e150,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01375,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Dynamic_Class_Sizes_v57_2026-08-01.csv,.csv,18525,f9820428747c0324edbf8b2bfd51676e587433ca332ff10186180ce7bd5ee7f6,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01376,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Dynamic_Equivalence_Scaling_v57_2026-08-01.csv,.csv,284,9194627a362364f8dedb7b605b56c7eaa781739a7cd1557d2acc09aa59d2f5f8,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01377,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Dynamic_Exterior_Equivalence_v57_2026-08-01.csv,.csv,698,c5dd3ce13d52090e696a9bd503e7744edb3a99d5eb9b605a5b0345baa90a348e,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01378,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Ejemplos_Grafos_Transicion_v32_2026-07-31.csv,.csv,596,c63ce20ca5640c271e4853ef728f601f6b95674c407aab66258b38064bcf23a6,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01379,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Entropia_Canales_Simplex_v44_2026-08-01.csv,.csv,1541529,0eeca78a65c749b251c615135ba59453bd5dc8410135fcae76842cc61a00ced5,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01380,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Entropia_Perturbativa_v45_2026-08-01.csv,.csv,4180,351951c174171186ac95eed68928ef233428f00dd2181faa0ff1eb08eab5346c,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01381,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Entropy_Scaling_Phase_v53_2026-08-01.csv,.csv,704,b5f53a5f40b4e9a9a42f3d0daffe58c8f909a681bbee33fe0cb0294db20d32ca,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01382,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Exact_TwoBand_ChargeFixed_v17_2026-07-31.csv,.csv,1290,41006781a1643121489cad8278136f2d26fae258bb898c280de5d94727db4928,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01383,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Exact_TwoBand_Profiles_v17_2026-07-31.csv,.csv,188504,b6f7e4c66c525b1cd46f80af27302b59e16721be835a480adc13582ad1964f40,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01384,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Funcional_Cuadratico_Ortogonalidad_v46_2026-08-01.csv,.csv,56189,4dfa815b98a5d58c598b062ba96eddce18c9bfa6b0434897f6a942a1fe067945,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01385,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Graviton_DOF_v47_2026-08-01.csv,.csv,213,372d8f1a3cf0a07ba34f228c1d8d05c17ab6729f61394b7002a9e503e3b56cc6,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01386,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Hamiltoniano_Interno_Tests_v34_2026-07-31.csv,.csv,1074,cd5cafb3da827ac21cec5c8ae4091e41ef653b611bb42ee3fc34f234e7b550c3,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01387,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Internal_Group_Candidates_v33_2026-07-31.csv,.csv,616,6ce8b491b6476ecf0ecebe013c5cbc96f842627804c123f9f5f360917f446782,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01388,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Kernel_Anisotropy_v48_2026-08-01.csv,.csv,7918,d3a2f8adc0ab336ca4b628ff20f64732b55266eee96cd4e74d0aababf5ed81ff,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01389,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Kernel_Constraint_Scaling_v55_2026-08-01.csv,.csv,1128,252a8d872a15d7a2d0105d79d1e8916584171eea28264d7c6b2c0604a4c0ee34,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01390,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Kernel_Dispersion_Curves_v48_2026-08-01.csv,.csv,17105,995ecf11c4078f9d25f7a960d96d92b9f5de43548e5096c2b8d98a3013634ea0,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01391,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Kernel_Expansion_Fits_v48_2026-08-01.csv,.csv,224,60eb17a3ca95e21e85fb7862c26d9c60975f9547556f843f9d5fce0f68f10404,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01392,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Kernel_Information_Dimension_v55_2026-08-01.csv,.csv,213,a14d273b569101428ffbb61d32eaec9e2dfc88982bea36239596d74230da5264,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01393,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Lindblad_Inverse_Instability_v50_2026-08-01.csv,.csv,391,ae99b9090f592837334bc875d0bdc191a2a7ba7af60d8d26904fa1ae9acd77af,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01394,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Lindblad_Relational_Time_v50_2026-08-01.csv,.csv,2010783,9ac12066f586db3b6e987df2433289e9f975f902d318a037d5cee68e94f58ed8,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01395,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Lindblad_Semigroup_Check_v50_2026-08-01.csv,.csv,1105,988e5db04218778decd72db7ba26199c4e2a1154aad360e5e79349ff6709c0dc,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01396,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Macro_Crossover_v60_2026-08-01.csv,.csv,909,3da661bb233d8f470aeb9990dd6969c037ce503888437510f848330e3e228b48,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01397,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Macroscopic_Protection_Fits_v59_2026-08-01.csv,.csv,294,ae82a0c9767804550e5c128d2584ccf5fce4869f637d2064466a93dfd9c893ea,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01398,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Macroscopic_Protection_Size_v59_2026-08-01.csv,.csv,2407,0d08bb632df11050e73e8e7a1df45eb856b2fbd81dbf26cedaeedf823402100c,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01399,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Manifest_v8_2026-07-31.csv,.csv,1030,f5601981b07ce9af9e47fc78ff1ffc39ac411640fe6adaec3d5e6f20bbf7f76e,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01400,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Markov_Lyapunov_v49_2026-08-01.csv,.csv,683914,375205e86358dc88fb0d8cd013dd4695be34de3d946dcd31ee429dc57e5ca498,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01401,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Microcanonical_Emission_Spectra_v52_2026-08-01.csv,.csv,560371,388fe7274fe79162923f70301587127a7c8ffd988548a41d2f9315773a69a5a1,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01402,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Microcanonical_Evaporation_v52_2026-08-01.csv,.csv,84647,531a5e22c0c08e604db000ec2049bc2efd2dfa361c506257c54efb47467f42f9,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01403,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Microcanonical_Thermal_Fits_v52_2026-08-01.csv,.csv,1043,24a4367a93f194f325b699f774a32ea7cecd4977848417eec6499fd8656424c9,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01404,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Modal_Validation_v7_2026-07-31.csv,.csv,1372,3e23d716ada1bb376088c36ce4f703287bb6c329d288abd539ab481b6e344103,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01405,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Mode_Continuation_e0_to_e005_v16_2026-07-31.csv,.csv,2245,868030c8091f1ba58bb3b0fbb887eed355ffd66b2a5c887b8e8d702602e181b8,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01406,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Mode_Profiles_e_Continuation_v16_2026-07-31.csv,.csv,3941247,1a85f5d0bf2943618bb1d27174b75df6218d36b8d6d963caf66eee36d32bb422,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01407,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_NearestNeighbor_Expansion_v48_2026-08-01.csv,.csv,14676,715a0781d70bda6b3c1155b319ee4b4029444b7091f21cc4ef2ba79c4ccba432,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01408,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Neutral_Mode_Search_fc0p1_v16b_2026-07-31.csv,.csv,480,ff6be55d33e904e6a75cada3b63fd9897c099041a6c937e1b778f788d6d0fdb2,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01409,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Neutral_Selected_Mode_fc0p1_v16b_2026-07-31.csv,.csv,63969,34b52a8c916871cecbb0e208c440c9974edc123b2f1a0549f672869101b02eca,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01410,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Neutral_fc0p1_Standardized_v17.csv,.csv,343204,c053165ff43b0f9c7c14b78df2f62e8ba9ce3f7d9ea3239ddd0fe100e2e42cc3,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01411,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Nonlinear_Minima_Exact_v56_2026-08-01.csv,.csv,366,d1856c5fef2a3bd7188a8f31ea91c495a70e8546a8f2d2ff166b3359a46af9c3,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01412,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Nonlinear_Minima_Scaling_v56_2026-08-01.csv,.csv,248,ee6812b6dec11d7a7c5df5b94b1fcd2e747e87c878a4f8486157af94a4d25a47,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01413,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Operador_Canonico_v25.yaml,.yaml,837,934efc395203b3050a6fd6825cd9a2d02b8a4a6b8df5cbe227d024ed465563d2,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,yaml_parsed,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01414,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Pauli_Algebra_Checks_v42_2026-08-01.csv,.csv,244,4559649e454167c6aed5d7461ed88c917f2d8c221342fdac2986c575e57e3b35,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01415,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Phase_Conditions_v59_2026-08-01.csv,.csv,341,b7be6f739d02c1f71302146bf94a5cb292388c8d7bc6469514134eb90801036b,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01416,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Plegamientos_Metricas_v39_2026-08-01.csv,.csv,783,82e2683b34a4f4d1acbd0d310e30f10431595d0c5d41fc192af0818b507ee3c0,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01417,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_Potencial_Entropico_v46_2026-08-01.csv,.csv,6847,ba8d6d2e3026388d7393a4530ee72be174a35234d179f789ee483207c3f976f8,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01418,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_PseudoArclength_FirstStep_Summary_v21_2026-07-31.csv,.csv,201,1fb0cfec593b703355a57d55e5aeb2e2372f1135c2bbafbfedaa091334d94d01,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
COV-01419,embedded_logical_member,Omega_Corpus_Completo_2026-08-01/Omega_Corpus_Completo/datos_asociados/Geometry_Omega_PseudoArclength_Transformed_v21_2026-07-31.csv,.csv,184,f0d1a3d3d2da1edbe99e8da044d3f47486f1c13a3b655f739d89234e311de37d,COVERED,EMBEDDED_ZIP_MEMBER_PROCESSED,COVERED,csv_structurally_parsed_not_in_outer_dataset_catalog,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,True,COVERED
